link,name,genre,director,year,appearance
https://kinobar.vip/23568-vstrecha-so-smertyu.html,Встреча со смертью,"Фильмы 2021, Драмы, Детектив, Криминал, Мистика",Джохо Хиденори,2021,12 мая 2021
https://kinobar.vip/18884-smotryaschaya-vdal-1-v6.html,"Смотрящая вдаль 1-11,12 серия","Сериалы, Детектив, Мистика",Владимир Мельниченко,2019,17 октября 2019
https://kinobar.vip/17061-gadalka-1-sezon-v6.html,Гадалка 1 сезон 1-15 серия,"Сериалы, Драмы, Детектив, Мистика",Илья Казанков,2019,5 марта 2019
https://kinobar.vip/12086-plohoe-serdce-bastera-v5.html,Плохое сердце Бастера,"Драмы, Детектив, Мистика, Фильмы 2016",Сара Адина,2016,15 февраля 2019
