link,name,genre,director,year,appearance
https://kinobar.vip/22464-zemlya-616-1-sezon-1-8-seriya.html,Земля-616 1 сезон 1-8 серия,"Сериалы, Документальные, Фильмы 2020","Элисон Бри, Дэвид Гелб, Гиллиан Джейкобс",2020,23 ноября 2020
https://kinobar.vip/7067-puteshestvie-vremeni-v2.html,Путешествие времени,"Документальные, Фэнтези, Фильмы 2016",Терренс Малик,2016,21 ноября 2020
https://kinobar.vip/22427-proschanie-so-stalinym-v1.html,Прощание со Сталиным,"Документальные, История, Фильмы 2019",Сергей Лозница,2019,20 ноября 2020
https://kinobar.vip/22126-blackpink-zazhgi-nebo-v1.html,Blackpink: Зажги небо,"Документальные, Фильмы 2020",Кэролайн Су,2020,28 октября 2020
https://kinobar.vip/21932-hudozhnik-i-vor-v2.html,Художник и вор,"Документальные, Фильмы 2020",Бенджамин Ри,2020,26 октября 2020
https://kinobar.vip/21648-klyatva-1-sezon-v1.html,Клятва 1 сезон 1-9 серия,"Сериалы, Документальные","Карим Амер, Джехен Нужейм",2020,21 октября 2020
https://kinobar.vip/22128-sokrovennyy-chelovek-v1.html,Сокровенный человек,"Биография, Документальные, Скоро в кино, Российское кино, Фильмы 2020",Рома Либеров,2020,17 октября 2020
https://kinobar.vip/22005-nerazgadannye-tayny-2-sezon-v1.html,Неразгаданные тайны 2 сезон,"Сериалы, Документальные, Криминал","Маркус А. Кларк, Клэй Джетер, Джим Голдблюм",2020,2 октября 2020
https://kinobar.vip/21872-bts-razbey-tishinu-film-v1.html,BTS: Разбей тишину: Фильм,"Документальные, Скоро в кино, Фильмы 2020",Пак Чун-су,2020,20 сентября 2020
https://kinobar.vip/21824-baraka-v1.html,Барака,Документальные,Рон Фрике,1992,19 сентября 2020
https://kinobar.vip/20771-neslomlennye-v3.html,Несломленные,"Документальные, Российское кино, Фильмы 2020",Данил Гринькин,2020,7 сентября 2020
https://kinobar.vip/21637-oni-nikogda-ne-stanut-starshe-v1.html,Они никогда не станут старше,"Документальные, Военный, История, Фильмы 2018",Питер Джексон,2018,29 августа 2020
https://kinobar.vip/21607-proekt-samoizolyaciya-kosmicheskiy-korabl-zemlya-v1.html,Проект «Самоизоляция» / Космический корабль Земля,"Документальные, Фильмы 2020",Мэтт Вульф,2020,23 августа 2020
https://kinobar.vip/21497-fyre-velichayshaya-vecherinka-kotoraya-ne-sostoyalas-v1.html,"FYRE: Величайшая вечеринка, которая не состоялась","Биография, Документальные, Фильмы 2019",Крис Смит,2019,12 августа 2020
https://kinobar.vip/21490-samyy-razyskivaemyy-v-mire-1-sezon-1-5-seriya.html,Самый разыскиваемый в мире 1 сезон 1-5 серия,"Сериалы, Документальные",Nextflix,2020,7 августа 2020
https://kinobar.vip/21481-novaya-realnost-1-sezon-v1.html,Новая реальность 1 сезон,"Сериалы, Документальные","Александр Уржанов, Игорь Макаров",2020,7 августа 2020
https://kinobar.vip/21417-gorod-straha-nyu-york-protiv-mafii-1-sezon-1-3-seriya.html,Город страха: Нью-Йорк против мафии 1 сезон 1-3,"Сериалы, Документальные, Криминал",Сэм Хобкинсон,2020,30 июля 2020
https://kinobar.vip/21408-matchday-iznutri-fk-barselona-1-sezon-1-8-seriya-v1.html,Matchday: Изнутри ФК Барселона 1 сезон 1-8 серия,"Сериалы, Документальные",Ориоль Кероль,2019,30 июля 2020
https://kinobar.vip/21299-kod-velichiya-1-sezon-1-7-seriya.html,Код величия 1 сезон 1-7 серия,"Сериалы, Документальные, Спорт",Готэм Чопра,2020,13 июля 2020
https://kinobar.vip/21250-dobro-pozhalovat-v-chechnyu-v2.html,Добро пожаловать в Чечню,"Документальные, Фильмы 2020",Дэвид Фрэнс,2020,5 июля 2020
https://kinobar.vip/21207-zaklyuchennyy-1-voshozhdenie-denni-treho.html,Заключённый №1: Восхождение Дэнни Трехо,"Биография, Документальные, Фильмы 2019",Бретт Харви,2019,30 июня 2020
https://kinobar.vip/20963-galereya-disney-mandalorec-1-4-seriya-v3.html,Галерея Disney: Мандалорец 1-8 серия,"Сериалы, Документальные",Брэд Барух,2020,20 июня 2020
https://kinobar.vip/21024-galileo-s-vladimirom-markoni-1-8-vypusk-v2.html,Галилео с Владимиром Маркони 1-12 выпуск,"Сериалы, Документальные",СТС,2020,11 июня 2020
https://kinobar.vip/25260-14-vershin-net-nichego-nevozmozhnogo.html,14 вершин: Нет ничего невозможного,"Фильмы 2021, Приключения, Документальные, Спорт",Торкиль Джонс,2021,8 декабря 2021
