link,name,genre,director,year,appearance
https://kinobar.vip/4279-igra-v-imitaciyyuu-v2.html,Игра в имитацию,"Драмы, Триллеры, Биография, Военный, Фильмы 2014, Фильмы про войну",Мортен Тильдум,2014,29 июля 2021
https://kinobar.vip/931-hrabroe-serdce-v2.html,Храброе сердце,"Драмы, Боевики, Биография, Военный, История, ТОП 250 лучших фильмов по версии КиноПоиска",Мэл Гибсон,1995,27 июня 2021
https://kinobar.vip/20345-soprotivlenie-v5.html,Сопротивление,"Драмы, Биография, Военный, История, Новинки кино, Фильмы 2020",Хонатан Якубович,2020,3 июня 2021
https://kinobar.vip/23680-litvyak.html,Литвяк,"Фильмы 2021, Биография, Военный, Скоро в кино, Российское кино","Андрей Шальопа, Ким Дружинин",2021,2 июня 2021
https://kinobar.vip/25383-shoa.html,Шоа,"Документальные, Военный, История",Клод Ланзманн,1985,21 декабря 2021
https://kinobar.vip/21637-oni-nikogda-ne-stanut-starshe-v1.html,Они никогда не станут старше,"Документальные, Военный, История, Фильмы 2018",Питер Джексон,2018,29 августа 2020
https://kinobar.vip/15426-hetfildy-i-makkoi-vse-serii-po-poryadku-v1.html,Хэтфилды и МакКои (все серии по порядку),"Сериалы, Мелодрамы, Драмы, Военный, Вестерны, История",Кевин Рейнольдс,2012,8 мая 2018
https://kinobar.vip/25377-pervyy-oskar.html,Первый Оскар,"Фильмы 2022, Драмы, Военный, Скоро в кино, Российское кино",Сергей Мокрицкий,2022,22 декабря 2021
https://kinobar.vip/21412-boevye-shramy.html,На гражданке,"Военный, Фильмы 2020",Сэмюэл Гонсалес Дж.,2020,28 ноября 2021
https://kinobar.vip/25119-bezymyannaya-odna-zhenschina-v-berline.html,Безымянная — одна женщина в Берлине,"Драмы, Биография, Военный, История",Макс Фэрбербёк,2008,25 ноября 2021
https://kinobar.vip/25074-vrag-u-vorot.html,Враг у ворот,"Фильмы 2021, Военный",Е Цин Юнь,2021,21 ноября 2021
https://kinobar.vip/24156-nebo.html,Небо,"Драмы, Военный, Новинки кино, Российское кино, Фильмы 2020",Игорь Копылов,2020,15 ноября 2021
https://kinobar.vip/24879-sedmaya-simfoniya-1-sezon.html,"Седьмая симфония 1 сезон 1-7,8 серия","Сериалы, Драмы, Военный, История",Александр Котт,2021,11 ноября 2021
https://kinobar.vip/24930-smertelnyy-nomer-1-sezon-1-8-seriya.html,Смертельный номер 1 сезон 1-8 серия,"Сериалы, Драмы, Военный",Олег Газе,2021,3 ноября 2021
https://kinobar.vip/24882-operaciya-myasnoy-farsh.html,Операция «Мясной фарш»,"Фильмы 2022, Драмы, Военный, Скоро в кино",Джон Мэдден,2022,30 октября 2021
https://kinobar.vip/24622-nyurnberg.html,Нюрнберг,"Фильмы 2021, Драмы, Приключения, Триллеры, Военный, История, Скоро в кино, Российское кино",Николай Лебедев,2021,3 октября 2021
https://kinobar.vip/4147-yarost-v1.html,Ярость,"Драмы, Боевики, Военный, Фильмы 2014, Фильмы про войну",Дэвид Эйр,2014,11 сентября 2021
